family,m,instance,method,run,generation,evaluations,best_score,best_cut,pop_mean_cut,median_abs_corr,min_abs_corr,two_qubit,non_clifford,seconds,ratio_best,ratio_pop_mean
reg3,252,reg3_m252_s0,es,0,165,8260,1.0367748785346207,251.0,250.1,0.03184647755993254,2.6477467208566984e-05,32,49,55.8930546999909,0.7212643678160919,0.7186781609195402
reg3,252,reg3_m252_s0,es,0,170,8510,1.0367748785346207,251.0,250.7,0.03184647755993254,2.6477467208566984e-05,32,49,57.58258550000028,0.7212643678160919,0.7204022988505747
reg3,252,reg3_m252_s0,es,0,175,8760,1.0372506875340393,251.0,251.0,0.03153639326083903,2.647746720853836e-05,32,49,59.25906529999338,0.7212643678160919,0.7212643678160919
reg3,252,reg3_m252_s0,es,0,180,9010,1.0372506875340393,251.0,251.0,0.031536393260839075,2.6477467208403053e-05,32,49,60.91926589998184,0.7212643678160919,0.7212643678160919
reg3,252,reg3_m252_s0,es,0,185,9260,1.0372506875340393,251.0,251.0,0.031536393260839075,2.6477467208403053e-05,32,49,62.60751249999157,0.7212643678160919,0.7212643678160919
reg3,252,reg3_m252_s0,es,0,190,9510,1.0372506875340393,251.0,251.0,0.031536393260839075,2.6477467208403053e-05,32,49,64.3329706999939,0.7212643678160919,0.7212643678160919
reg3,252,reg3_m252_s0,es,0,195,9760,1.0372506875340393,251.0,251.0,0.03153639326083903,2.647746720853836e-05,32,49,65.91073199998937,0.7212643678160919,0.7212643678160919
reg3,252,reg3_m252_s0,es,0,200,10010,1.0372506875340393,251.0,251.0,0.031536393260839075,2.6477467208403053e-05,32,49,67.69903499999782,0.7212643678160919,0.7212643678160919
reg3,252,reg3_m252_s0,es,0,205,10260,1.0372506875340393,251.0,251.0,0.031536393260839075,2.6477467208403053e-05,32,49,69.65778869998758,0.7212643678160919,0.7212643678160919
reg3,252,reg3_m252_s0,es,0,210,10510,1.0372506875340393,251.0,251.0,0.03153639326083903,2.647746720853836e-05,32,49,71.3267477999907,0.7212643678160919,0.7212643678160919
reg3,252,reg3_m252_s0,es,0,215,10760,1.0372506875340393,251.0,251.0,0.031536393260839075,2.6477467208403053e-05,32,49,72.98109950000071,0.7212643678160919,0.7212643678160919
reg3,252,reg3_m252_s0,es,0,220,11010,1.0372506875340393,251.0,251.0,0.031536393260839055,2.647746720851234e-05,32,49,74.61320709998836,0.7212643678160919,0.7212643678160919
reg3,252,reg3_m252_s0,es,0,225,11260,1.0372506875340393,251.0,251.0,0.03153639326083903,2.647746720842452e-05,32,50,76.1583888999885,0.7212643678160919,0.7212643678160919
reg3,252,reg3_m252_s0,es,0,230,11510,1.0372506875340393,251.0,251.0,0.031536393260839055,2.6477467208562647e-05,32,50,77.78348969999934,0.7212643678160919,0.7212643678160919
reg3,252,reg3_m252_s0,es,0,235,11760,1.0372506875340393,251.0,251.0,0.03153639326083901,2.647746720847808e-05,32,50,79.52479409999796,0.7212643678160919,0.7212643678160919
reg3,252,reg3_m252_s0,es,0,240,12010,1.0372506875340393,251.0,251.0,0.03153639326083903,2.647746720842452e-05,32,50,81.22640339998179,0.7212643678160919,0.7212643678160919
reg3,252,reg3_m252_s0,es,0,245,12260,1.0372506875340393,251.0,251.0,0.031536393260839055,2.647746720851234e-05,32,49,82.8405259999854,0.7212643678160919,0.7212643678160919
reg3,252,reg3_m252_s0,es,0,250,12510,1.0372506875340393,251.0,251.0,0.03153639326083903,2.647746720853836e-05,32,49,84.39930049999384,0.7212643678160919,0.7212643678160919
reg3,252,reg3_m252_s0,es,0,255,12760,1.0372506875340393,251.0,251.0,0.03153639326083903,2.647746720853836e-05,32,49,85.9847574000014,0.7212643678160919,0.7212643678160919
reg3,252,reg3_m252_s0,es,0,260,13010,1.0372506875340393,251.0,251.0,0.03153639326083903,2.647746720842452e-05,32,50,87.65314290000242,0.7212643678160919,0.7212643678160919
reg3,252,reg3_m252_s0,es,0,265,13260,1.0372506875340393,251.0,251.0,0.03153639326083903,2.647746720853836e-05,32,49,89.3209976000071,0.7212643678160919,0.7212643678160919
reg3,252,reg3_m252_s0,es,0,270,13510,1.0411823699413598,252.0,251.1,0.032498840055565886,2.5968710100427155e-05,32,50,90.90132599999197,0.7241379310344828,0.721551724137931
reg3,252,reg3_m252_s0,es,0,275,13760,1.0411823699413598,252.0,251.1,0.032498840055565886,2.5968710100427155e-05,32,50,92.58588649999001,0.7241379310344828,0.721551724137931
reg3,252,reg3_m252_s0,es,0,280,14010,1.0411823699413598,252.0,251.1,0.032498840055565886,2.5968710100427155e-05,32,50,94.18814670000575,0.7241379310344828,0.721551724137931
reg3,252,reg3_m252_s0,es,0,285,14260,1.0411823699413598,252.0,251.1,0.032498840055565886,2.5968710100427155e-05,32,50,95.80610469999374,0.7241379310344828,0.721551724137931
reg3,252,reg3_m252_s0,es,0,290,14510,1.0411823699413598,252.0,251.1,0.032498840055565886,2.5968710100427155e-05,32,50,97.41734640000504,0.7241379310344828,0.721551724137931
reg3,252,reg3_m252_s0,es,0,295,14760,1.0411823699413598,252.0,251.2,0.032498840055565886,2.5968710100427155e-05,32,50,99.14439589998801,0.7241379310344828,0.7218390804597701
reg3,252,reg3_m252_s0,es,0,300,15010,1.0411823699413598,252.0,251.4,0.032498840055565886,2.5968710100427155e-05,32,50,100.79684579998138,0.7241379310344828,0.7224137931034483
reg3,252,reg3_m252_s0,es,0,305,15260,1.0411823699413598,252.0,251.7,0.032498840055565886,2.5968710100427155e-05,32,50,102.72642389999237,0.7241379310344828,0.7232758620689654
reg3,252,reg3_m252_s0,es,0,310,15510,1.0411823699413598,252.0,252.0,0.032498840055565886,2.59687101004226e-05,32,49,104.5378583999991,0.7241379310344828,0.7241379310344828
reg3,252,reg3_m252_s0,es,0,315,15760,1.0411823699413598,252.0,252.0,0.032498840055565886,2.5968710100427155e-05,32,50,106.2058582000027,0.7241379310344828,0.7241379310344828
reg3,252,reg3_m252_s0,es,0,320,16010,1.0411823699413598,252.0,252.0,0.032498840055565886,2.59687101004226e-05,32,49,107.91619099999662,0.7241379310344828,0.7241379310344828
reg3,252,reg3_m252_s0,es,0,325,16260,1.0411823699413598,252.0,252.0,0.032498840055565886,2.5968710100427155e-05,32,50,109.53975789999822,0.7241379310344828,0.7241379310344828
reg3,252,reg3_m252_s0,es,0,330,16510,1.0411823699413598,252.0,252.0,0.03249884005556588,2.596871010046055e-05,32,49,111.18712220000452,0.7241379310344828,0.7241379310344828
reg3,252,reg3_m252_s0,es,0,335,16760,1.0411823699413598,252.0,252.0,0.032498840055565886,2.5968710100427155e-05,32,50,112.91239779998432,0.7241379310344828,0.7241379310344828
reg3,252,reg3_m252_s0,es,0,340,17010,1.0425376079668958,252.0,252.0,0.03385477074713214,2.5968710100439732e-05,32,49,114.58066059998237,0.7241379310344828,0.7241379310344828
reg3,252,reg3_m252_s0,es,0,345,17260,1.0425376079668958,252.0,252.0,0.03385477074713214,2.5968710100439732e-05,32,49,116.23008109998773,0.7241379310344828,0.7241379310344828
reg3,252,reg3_m252_s0,es,0,350,17510,1.0425376079668958,252.0,252.0,0.03385477074713214,2.5968710100439732e-05,32,49,117.971473099984,0.7241379310344828,0.7241379310344828
reg3,252,reg3_m252_s0,es,0,355,17760,1.0425376079668958,252.0,252.0,0.03385477074713214,2.5968710100439732e-05,32,49,119.6085802000016,0.7241379310344828,0.7241379310344828
reg3,252,reg3_m252_s0,es,0,360,18010,1.0425376079668958,252.0,252.0,0.03385477074713214,2.5968710100439732e-05,32,49,121.20906900000409,0.7241379310344828,0.7241379310344828
reg3,252,reg3_m252_s0,es,0,365,18260,1.0425376079668958,252.0,252.0,0.03385477074713214,2.5968710100439732e-05,32,49,122.83347219999996,0.7241379310344828,0.7241379310344828
reg3,252,reg3_m252_s0,es,0,370,18510,1.0425376079668958,252.0,252.0,0.03385477074713214,2.5968710100439732e-05,32,49,124.5689890999929,0.7241379310344828,0.7241379310344828
reg3,252,reg3_m252_s0,es,0,375,18760,1.0425376079668958,252.0,252.0,0.033854770747132064,2.5968710100384654e-05,32,51,126.1891767999914,0.7241379310344828,0.7241379310344828
reg3,252,reg3_m252_s0,es,0,380,19010,1.0425376079668958,252.0,252.0,0.033854770747132064,2.5968710100384654e-05,32,51,127.7756640999869,0.7241379310344828,0.7241379310344828
reg3,252,reg3_m252_s0,es,0,385,19260,1.0425376079668958,252.0,252.0,0.03385477074713209,2.596871010037815e-05,32,50,129.52700339999865,0.7241379310344828,0.7241379310344828
reg3,252,reg3_m252_s0,es,0,390,19510,1.0425376079668958,252.0,252.0,0.033854770747132064,2.5968710100384654e-05,32,51,131.2236114999978,0.7241379310344828,0.7241379310344828
reg3,252,reg3_m252_s0,es,0,395,19760,1.0425376079668958,252.0,252.0,0.03385477074713209,2.596871010037815e-05,32,50,132.82081380000454,0.7241379310344828,0.7241379310344828
reg3,252,reg3_m252_s0,es,0,400,20010,1.0425376079668958,252.0,252.0,0.03385477074713214,2.5968710100439732e-05,32,49,134.44574399999692,0.7241379310344828,0.7241379310344828
reg3,252,reg3_m252_s0,es,1,0,10,0.7188898023526615,181.0,196.1,0.024897247431810793,6.729247164983382e-05,32,51,0.06730530000641011,0.5201149425287356,0.5635057471264368
reg3,252,reg3_m252_s0,es,1,5,260,0.8853795105854775,220.0,217.0,0.018840743758911625,1.8912551646294018e-17,32,49,1.7944927999924403,0.632183908045977,0.6235632183908046
reg3,252,reg3_m252_s0,es,1,10,510,0.9054318500809269,222.0,220.8,0.03635094267105607,7.571410750239772e-05,32,53,3.377534300001571,0.6379310344827587,0.6344827586206897
reg3,252,reg3_m252_s0,es,1,15,760,0.9434725699229107,235.0,225.1,0.027875412788816382,1.7461694808281955e-07,32,53,4.951265899988357,0.6752873563218391,0.6468390804597701
reg3,252,reg3_m252_s0,es,1,20,1010,0.9507148468606149,237.0,235.4,0.028886822389778067,1.7489355667849862e-05,32,53,6.592523300001631,0.6810344827586207,0.6764367816091954
reg3,252,reg3_m252_s0,es,1,25,1260,0.9620576726518415,239.0,236.4,0.029867967125701285,7.17524674447365e-05,32,53,8.346423599985428,0.6867816091954023,0.6793103448275862
reg3,252,reg3_m252_s0,es,1,30,1510,0.9620576726518415,239.0,236.7,0.029867967125701285,7.17524674447365e-05,32,53,9.926457199995639,0.6867816091954023,0.6801724137931034
reg3,252,reg3_m252_s0,es,1,35,1760,0.971526250396848,239.0,238.6,0.03377900346161422,0.00018758960606678893,32,52,11.684430299996166,0.6867816091954023,0.6856321839080459
reg3,252,reg3_m252_s0,es,1,40,2010,0.971526250396848,239.0,239.0,0.03377900346161432,0.0001875896060667126,32,53,13.219448499992723,0.6867816091954023,0.6867816091954023
reg3,252,reg3_m252_s0,es,1,45,2260,0.9942435976146176,240.0,239.3,0.04578432177706697,0.0001139475586938981,32,54,14.76712679999764,0.6896551724137931,0.6876436781609195
reg3,252,reg3_m252_s0,es,1,50,2510,0.9942435976146176,240.0,239.1,0.04578432177706697,0.0001139475586938981,32,54,16.38392969997949,0.6896551724137931,0.6870689655172414
reg3,252,reg3_m252_s0,es,1,55,2760,1.0077321568769495,243.0,242.2,0.04333055252197509,4.126399457942721e-05,32,54,18.062034999980824,0.6982758620689655,0.6959770114942528
reg3,252,reg3_m252_s0,es,1,60,3010,1.0104763498908473,245.0,242.9,0.036051936800426176,3.065412236113313e-17,32,54,19.80055089999223,0.7040229885057471,0.6979885057471265
reg3,252,reg3_m252_s0,es,1,65,3260,1.0144485445283844,246.0,243.7,0.036051936800426176,2.2937652211646453e-18,32,55,21.428925399988657,0.7068965517241379,0.700287356321839
reg3,252,reg3_m252_s0,es,1,70,3510,1.0144485445283844,246.0,244.1,0.036051936800426176,2.2937652211646453e-18,32,55,23.144032699987292,0.7068965517241379,0.7014367816091954
reg3,252,reg3_m252_s0,es,1,75,3760,1.021410349070486,246.0,245.4,0.03765747180761671,0.000376330219704471,32,56,24.715077899978496,0.7068965517241379,0.7051724137931035
reg3,252,reg3_m252_s0,es,1,80,4010,1.021410349070486,246.0,246.2,0.03765747180761671,0.000376330219704471,32,56,26.262966099980986,0.7068965517241379,0.707471264367816
reg3,252,reg3_m252_s0,es,1,85,4260,1.0309536527738024,250.0,247.0,0.03616372765947931,1.9871392942585886e-18,32,53,27.88955019999412,0.7183908045977011,0.7097701149425287
reg3,252,reg3_m252_s0,es,1,90,4510,1.0309536527738024,250.0,247.2,0.03616372765947931,1.9871392942585886e-18,32,53,29.569479400001,0.7183908045977011,0.7103448275862069
reg3,252,reg3_m252_s0,es,1,95,4760,1.0342146009267916,250.0,247.6,0.033492920789909154,0.00046258623273951133,32,55,31.195627299981425,0.7183908045977011,0.7114942528735632
reg3,252,reg3_m252_s0,es,1,100,5010,1.0342146009267916,250.0,250.0,0.033492920789909154,0.00046258623273951133,32,55,32.81333109998377,0.7183908045977011,0.7183908045977011
reg3,252,reg3_m252_s0,es,1,105,5260,1.0342146009267916,250.0,250.0,0.033492920789909154,0.00046258623273951133,32,55,34.58711999998195,0.7183908045977011,0.7183908045977011
reg3,252,reg3_m252_s0,es,1,110,5510,1.0342146009267916,250.0,250.0,0.0334929207899092,0.00046258623273948314,32,54,36.21195749999606,0.7183908045977011,0.7183908045977011
reg3,252,reg3_m252_s0,es,1,115,5760,1.0342146009267916,250.0,250.0,0.033492920789909154,0.00046258623273951133,32,55,37.78856699998141,0.7183908045977011,0.7183908045977011
reg3,252,reg3_m252_s0,es,1,120,6010,1.0371863554743277,250.0,250.0,0.040830373656254804,0.0002777735849378571,32,55,39.51241629998549,0.7183908045977011,0.7183908045977011
reg3,252,reg3_m252_s0,es,1,125,6260,1.0371863554743277,250.0,250.0,0.040830373656254804,0.0002777735849378571,32,55,41.17341339998529,0.7183908045977011,0.7183908045977011
reg3,252,reg3_m252_s0,es,1,130,6510,1.0388167348179098,250.0,250.0,0.041958409706555,0.00042947537769839894,32,55,42.79556529998081,0.7183908045977011,0.7183908045977011
reg3,252,reg3_m252_s0,es,1,135,6760,1.0388167348179098,250.0,250.0,0.041958409706555,0.00042947537769839894,32,55,44.469836499978555,0.7183908045977011,0.7183908045977011
reg3,252,reg3_m252_s0,es,1,140,7010,1.0389038090540703,250.0,250.0,0.04046158461173423,0.0004817532889256973,32,56,46.148597299994435,0.7183908045977011,0.7183908045977011
reg3,252,reg3_m252_s0,es,1,145,7260,1.0389038090540703,250.0,250.0,0.04046158461173416,0.00048175328892572505,32,55,47.82579390000319,0.7183908045977011,0.7183908045977011
reg3,252,reg3_m252_s0,es,1,150,7510,1.0389038090540703,250.0,250.0,0.04046158461173416,0.00048175328892572505,32,55,49.530567799985874,0.7183908045977011,0.7183908045977011
reg3,252,reg3_m252_s0,es,1,155,7760,1.0401342823395845,250.0,250.0,0.04034293208887364,0.00021986114437592963,32,56,51.1602260999789,0.7183908045977011,0.7183908045977011
reg3,252,reg3_m252_s0,es,1,160,8010,1.0418870804460607,250.0,250.0,0.043184092709397166,0.0003910853264097597,32,55,52.902812299988,0.7183908045977011,0.7183908045977011
reg3,252,reg3_m252_s0,es,1,165,8260,1.0418870804460607,250.0,250.0,0.04318409270939715,0.0003910853264097944,32,56,54.77069459998165,0.7183908045977011,0.7183908045977011
reg3,252,reg3_m252_s0,es,1,170,8510,1.0418870804460607,250.0,250.0,0.04318409270939712,0.0003910853264098499,32,56,56.40654589998303,0.7183908045977011,0.7183908045977011
reg3,252,reg3_m252_s0,es,1,175,8760,1.0447815706580652,251.0,250.3,0.044271837389930756,0.00016303219486898252,32,55,58.13263999999617,0.7212643678160919,0.7192528735632184
reg3,252,reg3_m252_s0,es,1,180,9010,1.0447815706580652,251.0,250.5,0.044271837389930756,0.00016303219486898252,32,55,59.74288159998832,0.7212643678160919,0.7198275862068966
reg3,252,reg3_m252_s0,es,1,185,9260,1.0447815706580652,251.0,250.9,0.04427183738993079,0.00016303219486889925,32,56,61.37924229999771,0.7212643678160919,0.7209770114942529
reg3,252,reg3_m252_s0,es,1,190,9510,1.0449785541728058,251.0,251.0,0.04258779940135053,0.00023600975372720795,32,55,63.16559379998944,0.7212643678160919,0.7212643678160919
reg3,252,reg3_m252_s0,es,1,195,9760,1.0449785541728058,251.0,251.0,0.04258779940135053,0.00023600975372720795,32,55,64.86487869999837,0.7212643678160919,0.7212643678160919
reg3,252,reg3_m252_s0,es,1,200,10010,1.052225448404808,253.0,251.2,0.04567179522165387,2.9791514521756296e-05,32,57,66.52412819999154,0.7270114942528736,0.7218390804597701
reg3,252,reg3_m252_s0,es,1,205,10260,1.052225448404808,253.0,251.8,0.04567179522165387,2.9791514521756296e-05,32,57,68.13336439998238,0.7270114942528736,0.7235632183908046
reg3,252,reg3_m252_s0,es,1,210,10510,1.052225448404808,253.0,252.6,0.045671795221653766,2.979151452172854e-05,32,57,69.8112417999946,0.7270114942528736,0.7258620689655172
reg3,252,reg3_m252_s0,es,1,215,10760,1.052225448404808,253.0,253.0,0.045671795221653794,2.979151452164007e-05,32,57,71.54740929999389,0.7270114942528736,0.7270114942528736
reg3,252,reg3_m252_s0,es,1,220,11010,1.052225448404808,253.0,253.0,0.04567179522165387,2.9791514521756296e-05,32,57,73.25015229999553,0.7270114942528736,0.7270114942528736
reg3,252,reg3_m252_s0,es,1,225,11260,1.052225448404808,253.0,253.0,0.04567179522165387,2.9791514521756296e-05,32,57,74.92612899999949,0.7270114942528736,0.7270114942528736
reg3,252,reg3_m252_s0,es,1,230,11510,1.052225448404808,253.0,253.0,0.04567179522165376,2.979151452169905e-05,32,57,76.64455890000681,0.7270114942528736,0.7270114942528736
reg3,252,reg3_m252_s0,es,1,235,11760,1.052225448404808,253.0,253.0,0.045671795221653835,2.979151452164701e-05,32,56,78.19951129998663,0.7270114942528736,0.7270114942528736
reg3,252,reg3_m252_s0,es,1,240,12010,1.052225448404808,253.0,253.0,0.04567179522165376,2.979151452169905e-05,32,57,79.85644420000608,0.7270114942528736,0.7270114942528736
reg3,252,reg3_m252_s0,es,1,245,12260,1.052225448404808,253.0,253.0,0.04567179522165376,2.979151452169905e-05,32,57,81.54190169999492,0.7270114942528736,0.7270114942528736
reg3,252,reg3_m252_s0,es,1,250,12510,1.052225448404808,253.0,253.0,0.045671795221653794,2.9791514521780582e-05,32,56,83.16520339998533,0.7270114942528736,0.7270114942528736
reg3,252,reg3_m252_s0,es,1,255,12760,1.052225448404808,253.0,253.0,0.04567179522165387,2.9791514521756296e-05,32,57,84.78118309998536,0.7270114942528736,0.7270114942528736
reg3,252,reg3_m252_s0,es,1,260,13010,1.052225448404808,253.0,253.0,0.04567179522165376,2.979151452169905e-05,32,57,86.53676409999025,0.7270114942528736,0.7270114942528736
reg3,252,reg3_m252_s0,es,1,265,13260,1.052225448404808,253.0,253.0,0.04567179522165387,2.9791514521756296e-05,32,57,88.1945396999945,0.7270114942528736,0.7270114942528736
reg3,252,reg3_m252_s0,es,1,270,13510,1.052225448404808,253.0,253.0,0.0456717952216538,2.979151452173548e-05,32,56,89.96216759999515,0.7270114942528736,0.7270114942528736
reg3,252,reg3_m252_s0,es,1,275,13760,1.052225448404808,253.0,253.0,0.0456717952216538,2.979151452173548e-05,32,56,91.70712589999312,0.7270114942528736,0.7270114942528736
reg3,252,reg3_m252_s0,es,1,280,14010,1.0523665296841755,253.0,253.0,0.045933446062150045,2.9791514521777113e-05,32,55,93.44344360000105,0.7270114942528736,0.7270114942528736
reg3,252,reg3_m252_s0,es,1,285,14260,1.0523665296841755,253.0,253.0,0.045933446062150045,2.9791514521777113e-05,32,55,95.19873919998645,0.7270114942528736,0.7270114942528736
reg3,252,reg3_m252_s0,es,1,290,14510,1.0523665296841758,253.0,253.0,0.04593344606215003,2.9791514521612314e-05,32,55,96.85795350000262,0.7270114942528736,0.7270114942528736
reg3,252,reg3_m252_s0,es,1,295,14760,1.0523665296841758,253.0,253.0,0.04593344606215003,2.9791514521612314e-05,32,55,98.44224879998364,0.7270114942528736,0.7270114942528736
reg3,252,reg3_m252_s0,es,1,300,15010,1.0525917912877942,253.0,253.0,0.04482134712087779,7.197213768348962e-06,32,54,100.1614949000068,0.7270114942528736,0.7270114942528736
reg3,252,reg3_m252_s0,es,1,305,15260,1.0525917912877945,253.0,253.0,0.044821347120877805,7.197213768239674e-06,32,55,101.95724429999245,0.7270114942528736,0.7270114942528736
reg3,252,reg3_m252_s0,es,1,310,15510,1.0525917912877945,253.0,253.0,0.044821347120877805,7.197213768239674e-06,32,55,104.00343250000151,0.7270114942528736,0.7270114942528736
reg3,252,reg3_m252_s0,es,1,315,15760,1.0525917912877945,253.0,253.0,0.044821347120877764,7.1972137681997755e-06,32,53,105.57144619998871,0.7270114942528736,0.7270114942528736
reg3,252,reg3_m252_s0,es,1,320,16010,1.0525917912877945,253.0,253.0,0.044821347120877805,7.197213768239674e-06,32,55,107.23020089999773,0.7270114942528736,0.7270114942528736
reg3,252,reg3_m252_s0,es,1,325,16260,1.0525917912877945,253.0,253.0,0.044821347120877764,7.1972137681997755e-06,32,53,108.91879429999972,0.7270114942528736,0.7270114942528736
