family,m,n,instance,best_known,method,run,evaluations,ratio
reg3,858,13,reg3_m858_s0,1185.0,random,1,14200,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,14250,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,14300,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,14350,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,14400,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,14450,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,14500,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,14550,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,14600,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,14650,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,14700,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,14750,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,14800,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,14850,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,14900,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,14950,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,15000,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,15050,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,15100,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,15150,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,15200,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,15250,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,15300,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,15350,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,15400,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,15450,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,15500,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,15550,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,15600,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,15650,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,15700,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,15750,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,15800,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,15850,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,15900,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,15950,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,16000,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,16050,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,16100,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,16150,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,16200,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,16250,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,16300,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,16350,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,16400,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,16450,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,16500,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,16550,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,16600,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,16650,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,16700,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,16750,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,16800,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,16850,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,16900,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,16950,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,17000,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,17050,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,17100,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,17150,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,17200,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,17250,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,17300,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,17350,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,17400,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,17450,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,17500,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,17550,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,17600,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,17650,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,17700,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,17750,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,17800,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,17850,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,17900,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,17950,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,18000,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,18050,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,18100,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,18150,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,18200,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,18250,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,18300,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,18350,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,18400,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,18450,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,18500,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,18550,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,18600,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,18650,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,18700,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,18750,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,18800,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,18850,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,18900,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,18950,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,19000,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,19050,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,19100,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,19150,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,19200,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,19250,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,19300,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,19350,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,19400,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,19450,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,19500,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,19550,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,19600,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,19650,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,19700,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,19750,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,19800,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,19850,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,19900,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,19950,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,random,1,20000,0.6042194092827005
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L4,0,249,0.5485232067510548
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L4,0,498,0.5713080168776371
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L4,0,747,0.5721518987341773
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L4,0,996,0.5738396624472574
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L4,0,1245,0.5746835443037974
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L4,0,1743,0.5654008438818565
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L4,0,1992,0.5746835443037974
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L4,0,2241,0.5848101265822785
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L4,0,2739,0.5839662447257384
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L4,0,3486,0.5907172995780591
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L4,0,4233,0.589873417721519
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L4,0,4980,0.5957805907172996
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L4,0,5976,0.5957805907172996
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L4,0,7221,0.60084388185654
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L4,0,8715,0.6143459915611814
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L4,0,10707,0.6210970464135022
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L4,0,12699,0.6236286919831223
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L4,0,15438,0.6371308016877637
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L4,0,18675,0.6447257383966245
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L4,0,22410,0.6523206751054852
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L4,0,27141,0.6540084388185654
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L4,0,32619,0.6531645569620254
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L4,0,39342,0.6531645569620254
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L4,0,47559,0.6573839662447257
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L4,0,57270,0.6565400843881857
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L4,0,68973,0.6582278481012658
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L4,0,83415,0.6616033755274262
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L4,0,100596,0.659915611814346
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L4,0,121263,0.6590717299578059
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L4,0,146163,0.6590717299578059
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L4,0,176292,0.660759493670886
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L4,0,212895,0.6658227848101266
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L4,0,256719,0.6658227848101266
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L4,0,309756,0.6649789029535865
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L4,0,373500,0.6734177215189874
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L8,0,497,0.5654008438818565
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L8,0,994,0.5637130801687764
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L8,0,1491,0.5755274261603376
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L8,0,1988,0.5848101265822785
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L8,0,2485,0.579746835443038
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L8,0,3479,0.5822784810126582
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L8,0,3976,0.5932489451476793
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L8,0,4473,0.6
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L8,0,5467,0.6109704641350211
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L8,0,6958,0.620253164556962
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L8,0,8449,0.6345991561181434
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L8,0,9940,0.6261603375527426
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L8,0,11928,0.6253164556962025
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L8,0,14413,0.6303797468354431
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L8,0,17395,0.640506329113924
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L8,0,21371,0.6523206751054852
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L8,0,25347,0.6548523206751055
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L8,0,30814,0.6531645569620254
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L8,0,37275,0.6565400843881857
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L8,0,44730,0.6590717299578059
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L8,0,54173,0.6582278481012658
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L8,0,65107,0.659915611814346
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L8,0,78526,0.6624472573839663
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L8,0,94927,0.6641350210970464
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L8,0,114310,0.6641350210970464
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L8,0,137669,0.6675105485232068
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L8,0,166495,0.6717299578059072
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L8,0,200788,0.6751054852320675
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L8,0,242039,0.6843881856540084
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L8,0,291739,0.6919831223628692
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L8,0,351876,0.7021097046413503
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L8,0,424935,0.7088607594936709
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L8,0,512407,0.7139240506329114
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L8,0,618268,0.7147679324894515
reg3,858,13,reg3_m858_s0,1185.0,pce_vqa_L8,0,745500,0.7156118143459915
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,10,0.5417017691659646
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,60,0.5703454085930918
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,110,0.5981465880370682
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,160,0.5981465880370682
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,210,0.5981465880370682
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,260,0.5981465880370682
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,310,0.5981465880370682
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,360,0.5981465880370682
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,410,0.5981465880370682
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,460,0.5981465880370682
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,510,0.6057287278854254
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,560,0.6065711878685762
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,610,0.6065711878685762
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,660,0.6065711878685762
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,710,0.6183656276326874
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,760,0.6183656276326874
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,810,0.6183656276326874
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,860,0.6183656276326874
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,910,0.6183656276326874
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,960,0.6208930075821398
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,1010,0.6208930075821398
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,1060,0.6208930075821398
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,1110,0.6208930075821398
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,1160,0.6208930075821398
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,1210,0.6208930075821398
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,1260,0.6208930075821398
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,1310,0.6208930075821398
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,1360,0.6208930075821398
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,1410,0.6259477674810446
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,1460,0.6259477674810446
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,1510,0.6259477674810446
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,1560,0.6276326874473462
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,1610,0.6276326874473462
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,1660,0.6276326874473462
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,1710,0.6276326874473462
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,1760,0.6276326874473462
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,1810,0.6276326874473462
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,1860,0.628475147430497
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,1910,0.628475147430497
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,1960,0.628475147430497
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,2010,0.6293176074136478
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,2060,0.6335299073294018
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,2110,0.6360572872788542
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,2160,0.6360572872788542
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,2210,0.6360572872788542
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,2260,0.6360572872788542
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,2310,0.6360572872788542
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,2360,0.6377422072451558
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,2410,0.6377422072451558
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,2460,0.6377422072451558
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,2510,0.6377422072451558
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,2560,0.6377422072451558
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,2610,0.6377422072451558
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,2660,0.6377422072451558
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,2710,0.6377422072451558
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,2760,0.6377422072451558
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,2810,0.6377422072451558
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,2860,0.6377422072451558
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,2910,0.6377422072451558
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,2960,0.6377422072451558
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,3010,0.6377422072451558
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,3060,0.6377422072451558
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,3110,0.6377422072451558
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,3160,0.6377422072451558
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,3210,0.6377422072451558
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,3260,0.6377422072451558
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,3310,0.6377422072451558
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,3360,0.6377422072451558
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,3410,0.6377422072451558
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,3460,0.6377422072451558
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,3510,0.6377422072451558
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,3560,0.6377422072451558
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,3610,0.6377422072451558
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,3660,0.6377422072451558
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,3710,0.6394271272114574
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,3760,0.6394271272114574
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,3810,0.6394271272114574
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,3860,0.6394271272114574
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,3910,0.6394271272114574
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,3960,0.6394271272114574
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,4010,0.6394271272114574
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,4060,0.6436394271272114
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,4110,0.6436394271272114
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,4160,0.6436394271272114
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,4210,0.6436394271272114
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,4260,0.6436394271272114
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,4310,0.6436394271272114
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,4360,0.6436394271272114
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,4410,0.6436394271272114
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,4460,0.6436394271272114
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,4510,0.6436394271272114
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,4560,0.6436394271272114
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,4610,0.6436394271272114
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,4660,0.6436394271272114
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,4710,0.6436394271272114
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,4760,0.6436394271272114
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,4810,0.6427969671440606
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,4860,0.6427969671440606
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,4910,0.6427969671440606
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,4960,0.6427969671440606
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,5010,0.6427969671440606
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,5060,0.6427969671440606
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,5110,0.6427969671440606
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,5160,0.6427969671440606
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,5210,0.645324347093513
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,5260,0.645324347093513
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,5310,0.645324347093513
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,5360,0.645324347093513
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,5410,0.645324347093513
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,5460,0.645324347093513
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,5510,0.645324347093513
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,5560,0.645324347093513
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,5610,0.6461668070766639
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,5660,0.6461668070766639
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,5710,0.6461668070766639
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,5760,0.6512215669755687
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,5810,0.6512215669755687
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,5860,0.6512215669755687
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,5910,0.6512215669755687
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,5960,0.6512215669755687
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,6010,0.6512215669755687
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,6060,0.6512215669755687
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,6110,0.6512215669755687
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,6160,0.6512215669755687
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,6210,0.6512215669755687
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,6260,0.6512215669755687
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,6310,0.6512215669755687
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,6360,0.6512215669755687
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,6410,0.6512215669755687
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,6460,0.6512215669755687
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,6510,0.6512215669755687
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,6560,0.6512215669755687
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,6610,0.6512215669755687
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,6660,0.6512215669755687
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,6710,0.6512215669755687
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,6760,0.6512215669755687
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,6810,0.6512215669755687
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,6860,0.6512215669755687
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,6910,0.6512215669755687
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,6960,0.6512215669755687
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,7010,0.6512215669755687
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,7060,0.6512215669755687
reg3,858,13,reg3_m858_s1,1187.0,genpce_es,0,7110,0.6512215669755687
